stn_num|stn_type|stn_name|stn_name_heb|stn_long|stn_lat|isr_grid_X|isr_grid_Y|stn_hgt|date_open|date_close|stn_auto|stn_num_env|date_web_frst|date_web_last|yearly_rain|
136580|2|BE'EROT YIZHAQ|בארות יצחק|34.911999999999999|32.038200000000003|191830|660590|55|1952-10-01||0||1952-10|2022-06|0|
136600|2|BAT YAM|בת ים|34.743400000000001|32.025199999999998|175900|659200|10|1940-09-01|2006-07-31|0||1940-09|2006-05|0|
136650|2|MIQWE YISRAEL|מקוה ישראל|34.784599999999998|32.031799999999997|179790|659910|20|1907-09-01||0||1907-09|2022-06|0|
136670|2|NEWE MONOSON|נוה מונוסון|34.873600000000003|32.028300000000002|188200|659500|35|1964-01-01|1966-03-01|0||1964-01|1966-02|0|
136700|2|YEHUD|יהוד|34.888399999999997|32.031999999999996|189600|659900|40|1940-09-01|1949-06-01|0||1940-09|1949-05|0|
136720|2|BENE ATAROT (WILHELMA)|בני עטרות - וילהלמה|34.911799999999999|32.023899999999998|191800|659000|50|1904-09-01|1950-06-01|0||1904-09|1950-05|0|
136725|2|BENE ATAROT|בני עטרות|34.911799999999999|32.023899999999998|191800|659000|50|1949-09-01|1952-05-31|0||1949-09|1952-05|0|
136730|2|HOLON|חולון|34.7699|32.017200000000003|178400|658300|25|1960-09-01|1977-05-31|0||1960-09|1977-05|0|
136735|2|LOD AIRPORT|לוד-נתב"ג|34.894100000000002|32.005200000000002|190130|656930|35|1972-10-01|1992-06-30|0||1972-10|1992-05|0|
136739|2|BET DAGAN MAN|בית דגן מאוישת|34.813800000000001|32.007300000000001|182550|657190|31|1974-08-01||0||1974-09|2022-06|0|
136740|2|BET DAGAN|בית דגן|34.813800000000001|32.007100000000001|182540|657170|31|1962-09-01|1974-07-31|0||1962-09|1974-05|0|
136741|2|BET DAGAN|בית דגן|34.813800000000001|32.007300000000001|182550|657190|31|2004-01-01||1||2004-01|2022-06|0|
136750|2|BET DAGAN AGR ST|בית דגן תחנה לחקלאות|34.844499999999996|32.012700000000002|185440|657780|30|1956-09-01|1973-06-01|0||1956-09|1973-05|0|
136800|2|GAN MOSHE|גן משה|34.820900000000002|31.991499999999998|183200|655430|50|1936-09-01|1949-06-01|0||1936-09|1949-05|0|
136848|2|LOD AIRPORT|לוד נמל תעופה|34.896999999999998|31.995000000000001|190400|655800|40|1971-09-01|2004-10-31|0||1971-09|2004-10|0|
136850|2|LOD AIRPORT|לוד נמל תעופה|34.896999999999998|31.9955|190400|655850|40|1938-01-01|1954-03-01|0||1938-01|1954-02|0|
136851|2|LOD AIRPORT|לוד נמל תעופה|34.898099999999999|31.995000000000001|190500|655800|40|1963-01-01|1971-07-01|0||1963-01|1971-05|0|
136900|2|LOD EVAPORATION|לוד התאדות|34.896999999999998|31.995899999999999|190400|655900|40|1951-09-01|1963-01-01|0||1951-09|1962-12|0|
136949|2|TOHELET MEHADRIN|תוחלת מהדרין|34.829300000000003|31.987200000000001|184000|654950|45|1975-09-01|1996-07-31|0||1975-09|1996-05|0|
136950|2|TOHELET MEHADRIN|תוחלת מהדרין|34.829300000000003|31.9876|184000|655000|45|1956-09-01|1975-06-01|0||1956-09|1975-05|0|
136970|2|BET NEHEMYA NURSERY|בית נחמיה משתלה|34.955300000000001|31.976199999999999|195900|653700|75|1976-10-01|1980-05-31|0||1976-10|1980-05|0|
137000|2|KEFAR TRUMAN - BENEI HAREL|כפר טרומן - בני הראל|34.923499999999997|31.980699999999999|192900|654200|60|1950-09-01|1956-06-01|0||1950-09|1956-05|0|
137015|2|RISHON LEZIYYON|ראשון לציון|34.794600000000003|31.979700000000001|180710|654130|40|1994-09-01||0||1994-09|2022-06|0|
137020|2|NAHALAT YEHUDA|נחלת יהודה|34.802300000000002|31.975899999999999|181440|653710|50|1964-03-01||0||1964-03|2022-06|0|
137021|2|NAHALAT YEHUDA|נחלת יהודה כפר הנוער|34.804900000000004|31.979299999999999|181690|654090|45|2003-08-01|2013-05-31|0||2009-09|2013-05|0|
137040|2|SHAFDAN|שפדן|34.740099999999998|31.957599999999999|175550|651700|15|1998-08-01|1999-07-31|0||1998-08|1999-07|0|
137041|2|SHAFDAN|שפדן|34.740099999999998|31.957599999999999|175550|651700|15|1999-08-01|2019-05-31|0||1999-09|2019-05|0|
137050|2|RISHON LEZIYYON NEWE POALIM|ראשון לציון נווה פועלים|34.796700000000001|31.961400000000001|180900|652100|60|1954-09-01|1968-06-01|0||1954-09|1968-05|0|
137100|2|RISHON LEZIYYON WINERY|ראשון לציון יקב|34.802999999999997|31.961400000000001|181500|652100|60|1925-09-01|1981-02-01|0||1925-09|1981-01|0|
137150|2|ZERIFIN|צריפין|34.843000000000004|31.963699999999999|185300|652350|65|1935-09-01|2020-05-31|0||1935-09|2020-05|0|
137200|2|GINNATON|גינתון|34.914099999999998|31.9635|192000|652300|60|1952-09-01|1957-05-31|0||1952-09|1957-05|0|
137250|2|BEN SHEMEN|בן שמן|34.9268|31.958100000000002|193200|651700|70|1925-09-01|1967-05-31|0||1925-09|1967-05|0|
137251|2|BEN SHEMEN|בן שמן|34.93|31.9588|193520|651780|80|1979-09-01||0||1979-09|2022-06|0|
137260|2|NIR ZEVI|ניר צבי|34.867199999999997|31.954999999999998|187570|651370|55|1998-02-01|2015-07-31|0||1998-02|2015-07|0|
137261|2|NIR ZEVI|ניר צבי|34.8626|31.950099999999999|187140|650840|60|2019-08-01||0||2019-08|2022-06|0|
137299|2|NETA'IM|נטעים|34.775100000000002|31.946300000000001|178860|650440|50|1999-08-01||0||1999-09|2022-06|0|
137300|2|NETA'IM|נטעים|34.776200000000003|31.946100000000001|178960|650410|50|1959-09-01|1990-07-31|0||1959-09|1990-05|0|
137301|2|NETA'IM|נטעים|34.7761|31.946000000000002|178950|650400|50|1990-08-01|1998-07-31|0||1990-09|1998-05|0|
137350|2|PALMAHIM|פלמחים|34.705300000000001|31.934000000000001|172250|649100|20|1949-09-01||0||1949-09|2022-06|0|
137351|2|GAN SOREQ|גן שורק|34.762999999999998|31.947700000000001|177710|650600|30|1961-09-01|1967-12-01|0||1961-09|1967-11|0|
137400|2|BET HANAN|בית חנן|34.776699999999998|31.934200000000001|179000|649100|45|1941-09-01|1942-06-01|0||1941-09|1942-05|0|
137430|2|RAMLA|רמלה|34.879600000000003|31.930299999999999|188730|648630|70|1967-10-01|2013-12-31|0||1967-10|2013-12|0|
137450|2|NES ZIYYONA - LOEWENSTEIN ORCH.|נס ציונה - פרדס לבנשטיין|34.784100000000002|31.938800000000001|179700|649600|60|1929-09-01|1948-06-01|0||1929-09|1948-05|0|
137500|2|NES ZIYYONA|נס ציונה|34.7958|31.926200000000001|180800|648200|30|1926-09-01|1968-01-01|0||1926-09|1967-12|0|
137501|2|NES ZIYYONA|נס ציונה|34.797899999999998|31.9253|181000|648100|30|1958-09-01|1961-06-01|0||1958-09|1961-05|0|
137502|2|NES ZIYYONA|נס ציונה|34.798299999999998|31.925599999999999|181050|648140|30|1999-08-01||0||1999-09|2022-06|0|
137549|2|NEZER SERENI|נצר סרני|34.821899999999999|31.9222|183290|647770|70|1977-09-01||0||1977-09|2022-06|0|
137550|2|NEZER SERENI|נצר סרני|34.823300000000003|31.922699999999999|183400|647800|70|1948-09-01|1977-05-31|0||1948-09|1977-05|0|
137551|2|NEZER SERENI - BIR SALIM|נצר סרני  - ביר סלים|34.827500000000001|31.926300000000001|183800|648200|75|1929-09-01|1948-05-31|0||1929-09|1948-05|0|
137600|2|RAMLA POLICE|רמלה משטרה|34.868699999999997|31.93|187700|648600|75|1942-09-01|1948-06-01|0||1942-09|1948-05|0|
137650|2|RAMLA SCHOOL|רמלה בי"ס|34.875100000000003|31.927299999999999|188300|648300|70|1943-09-01|1953-06-01|0||1943-09|1953-05|0|
137700|2|AYANOT|עיינות|34.768300000000004|31.915299999999998|178200|647000|25|1941-09-01|1949-06-01|0||1941-09|1949-05|0|
137748|2|BET OVED|בית עובד|34.773099999999999|31.9221|178660|647750|25|1969-10-01|1981-06-01|0||1969-10|1981-05|0|
137750|2|BET OVED|בית עובד|34.771700000000003|31.921399999999998|178520|647680|25|1939-12-01|1950-01-01|0||1939-12|1949-12|0|
137751|2|BET OVED|בית עובד|34.773099999999999|31.9221|178660|647750|25|1950-01-01|1968-06-01|0||1950-01|1968-05|0|
137800|2|RAMLA AERODROME|רמלה שדה תעופה|34.879300000000001|31.916499999999999|188700|647100|75|1921-09-01|1959-06-01|0||1921-09|1959-05|0|
137850|2|RAMLA NESHER FACTORY|רמלה ביחר נשר|34.893099999999997|31.915600000000001|190000|647000|70|1954-09-01|1999-07-31|0||1954-09|1999-05|0|
137900|2|YAVNE TRANSMITTERS & SATELLITE|יבנה שידור ולווינים|34.756100000000004|31.8992|177040|645270|20|1954-09-01|2020-12-31|0||1954-09|2020-12|0|
137950|2|REHOVOT AGR INSTITUTE|רחובות המכון לחקלאות|34.805399999999999|31.9055|181700|645900|55|1932-09-01|1969-06-01|0||1932-09|1969-05|0|
138000|2|YAD RAMBAM|יד רמב"ם|34.899500000000003|31.898299999999999|190600|645070|80|1958-09-01|1959-05-31|0||1958-09|1959-05|0|
138050|2|REHOVOT - QUBEIBA|רחובות - קביבה|34.771599999999999|31.895|178500|644750|30|1945-09-01|1948-05-31|0||1945-09|1948-05|0|
138100|2|REHOVOT COLONY|רחובות מושבה|34.811700000000002|31.8947|182300|644700|60|1925-09-01|1949-06-01|0||1925-09|1949-05|0|
138120|2|REHOVOT|רחובות|34.804099999999998|31.892399999999999|181560|644460|40|2014-08-01||0||2014-08|2022-06|0|
138150|2|REHOVOT -ZARNOGA|רחובות - זרנוקא|34.784300000000002|31.888300000000001|179700|644000|30|1950-09-01|1951-06-01|0||1950-09|1951-05|0|
138200|2|NA'AN|נען|34.857199999999999|31.883099999999999|186600|643400|90|1933-09-01|1970-05-31|0||1933-09|1970-05|0|
138250|2|GAN SHELOMO|גן שלמה|34.798900000000003|31.876999999999999|181080|642750|50|1939-09-01||0||1939-09|2022-06|0|
138270|2|HAVAZZELET|חבצלת|34.816499999999998|31.871500000000001|182740|642130|65|1960-10-01|2003-07-31|0||1960-10|2003-05|0|
138272|2|HAVAZZELET|חבצלת|34.815600000000003|31.870699999999999|182660|642050|60|2003-08-01||0||2003-09|2022-06|0|
138280|2|KEFAR BILU|כפר ביל"ו|34.822299999999998|31.875800000000002|183290|642600|65|1960-10-01||0||1960-10|2022-06|0|
138300|2|NAAN FIELDS|נען שדות|34.850999999999999|31.8704|186000|642000|85|1952-09-01|1960-06-01|0||1952-09|1960-05|0|
138350|2|YAVNE TOWN|יבנה עיירה|34.744900000000001|31.866399999999999|175960|641590|30|1940-09-01|1948-06-01|0||1940-09|1948-05|0|
138370|2|RAMOT ME'IR|רמות מאיר|34.858800000000002|31.8734|186740|642320|80|2003-08-01|2017-09-30|0||2003-09|2017-09|0|
138400|2|GIV'AT BRENNER|גבעת ברנר|34.800199999999997|31.868500000000001|181200|641800|70|1935-10-01|1984-05-31|0||1935-10|1984-05|0|
138401|2|GIV'AT BRENNER|גבעת ברנר|34.799700000000001|31.8659|181150|641510|70|1984-09-01||0||1984-09|2022-06|0|
138450|2|NAAN RAILWAY STATION|נען תחנת הרכבת|34.869|31.867899999999999|187710|641710|75|1941-09-01|1948-06-01|0||1941-09|1948-05|0|
138500|2|BEN ZAKKAY|בן זכאי|34.727400000000003|31.854800000000001|174300|640310|35|1952-09-01|1962-06-01|0||1952-09|1962-05|0|
138510|2|BET GAMLIEL|בית גמליאל|34.760399999999997|31.859300000000001|177440|640800|25|1998-08-01|2013-12-31|0||1998-09|2013-12|0|
138540|2|MAZKERET BATYA|מזכרת בתיה|34.836199999999998|31.8551|184600|640300|65|1969-09-01|1986-05-31|0||1969-09|1986-05|0|
138550|2|MAZKERET BATYA|מזכרת בתיה|34.840400000000002|31.8551|185000|640300|65|1922-09-01|1956-06-01|0||1922-09|1956-05|0|
138600|2|GEDERA - MERAR HILL|גדרה - גבעת מרר|34.784500000000001|31.8414|179700|638800|50|1956-09-01|1960-06-01|0||1956-09|1960-05|0|
138650|2|KEFAR AVIV|כפר אביב|34.723300000000002|31.8276|173900|637300|40|1955-01-01|1968-01-01|0||1955-01|1967-12|0|
138670|2|KEFAR MORDEKHAY|כפר מרדכי|34.757100000000001|31.831399999999999|177100|637700|40|1960-09-01|1990-05-31|0||1960-09|1990-05|0|
138698|2|MAZKERET BATYA SOUTH|מזכרת בתיה דרום|34.843499999999999|31.851500000000001|185300|639900|55|1970-08-01|2005-05-31|0||1970-08|2005-05|0|
138700|2|MAZKERET BATYA SOUTH|מזכרת בתיה דרום|34.843499999999999|31.851500000000001|185300|639900|55|1943-09-01|1970-06-01|0||1943-09|1970-05|0|
138760|2|ASERET GEDEROT SCHOOL|עשרת בי"ס גדרות|34.744399999999999|31.824999999999999|175900|637000|60|1954-09-01|1979-01-01|0||1954-09|1978-12|0|
138780|2|MISGAV DOV|משגב דב|34.740299999999998|31.8155|175580|635960|65|2003-08-01||0||2003-09|2022-06|0|
138800|2|GEDERA|גדרה|34.776200000000003|31.815200000000001|178900|635900|60|1929-09-01|1971-01-01|0||1929-09|1970-12|0|
138850|2|QIDRON|קדרון|34.796199999999999|31.819800000000001|180800|636400|60|1953-09-01|1976-02-01|0||1953-09|1976-01|0|
138851|2|QIDRON|קדרון|34.796199999999999|31.819800000000001|180800|636400|60|1977-10-01|2008-07-31|0||1977-10|2008-05|0|
138870|2|KANNOT AGR. SCH.|כנות בי"ס חקלאי|34.750900000000001|31.802499999999998|176500|634500|70|1961-09-01|1972-05-31|0||1961-09|1972-05|0|
138900|2|YAD BINYAMIN - NETIVA|יד בנימין - נתיבה|34.8217|31.798200000000001|183200|634000|70|1950-09-01|1953-06-01|0||1950-09|1953-05|0|
138920|2|GAN YAVNE|גן יבנה|34.712000000000003|31.789899999999999|172810|633120|50|1961-09-01|1968-11-01|0||1961-09|1968-10|0|
138946|2|HAFEZ HAYYIM|חפץ חיים|34.805|31.791|181630|633200|80|2004-04-01||1||2004-04|2022-06|0|
138947|2|HAFEZ HAYYIM MAN|חפץ חיים מאוישת|34.8001|31.787099999999999|181160|632780|80|1991-08-01||0||1991-09|2022-06|0|
138948|2|HAFEZ HAYYIM|חפץ חיים|34.798999999999999|31.791399999999999|181050|633250|80|1979-09-01|1991-07-31|0||1979-09|1991-05|0|
138949|2|HAFEZ HAYYIM|חפץ חיים|34.799500000000002|31.789100000000001|181100|633000|80|1971-01-01|1979-06-01|0||1971-01|1979-05|0|
138950|2|HAFEZ HAYYIM|חפץ חיים|34.799500000000002|31.789100000000001|181100|633000|80|1946-09-01|1980-06-01|0||1946-09|1980-05|0|
139000|2|BET HILQIYYA|בית חלקיה|34.808500000000002|31.790400000000002|181960|633140|70|1960-09-01||0||1960-09|2022-06|0|
140010|2|ASHDOD POWER ST|אשדוד תחנת כח|34.6556|31.838200000000001|167500|638500|5|1959-01-01|1977-11-01|0||1959-01|1977-10|0|
140020|2|ASHDOD COAST STUDY|אשדוד סקר חופים|34.652700000000003|31.8386|167220|638550|5|1957-09-01|1972-05-31|0||1957-09|1972-05|0|
140025|2|ASHDOD PORT|אשדוד נמל|34.637700000000002|31.834199999999999|165800|638080|5|1998-10-01||1||2004-09|2022-06|0|
140040|2|ASHDOD PORT|אשדוד נמל|34.652700000000003|31.827500000000001|167220|637320|10|1969-10-01|2001-11-30|0||1969-10|2001-11|0|
140050|2|NIR GALLIM|ניר גלים|34.683100000000003|31.826499999999999|170090|637190|20|1950-09-01||0||1950-09|2022-06|0|
140100|2|BENE DAROM|בני דרום|34.694699999999997|31.818999999999999|171200|636370|45|1950-09-01|1985-05-31|0||1950-09|1985-05|0|
140101|2|BENE DAROM|בני דרום|34.694600000000001|31.818999999999999|171200|636370|45|1985-09-01||0||1985-09|2022-06|0|
140150|2|ASHDOD FARM|אשדוד חווה|34.667299999999997|31.807200000000002|168590|635060|20|1979-11-01||0||1979-11|2022-06|0|
140198|2|QEVUZAT YAVNE|קבוצת יבנה|34.724400000000003|31.816600000000001|174000|636080|50|2000-02-02||1||2004-09|2022-06|0|
140199|2|QEVUZAT YAVNE|קבוצת יבנה|34.7166|31.816099999999999|173280|636050|50|1980-08-01|1995-07-31|0||1980-09|1995-05|0|
140200|2|QEVUZAT YAVNE|קבוצת יבנה|34.722000000000001|31.815999999999999|173780|636020|55|1941-09-01|1980-06-01|0||1941-09|1980-05|0|
140201|2|QEVUZAT YAVNE MAN|קבוצת יבנה מאוישת|34.724400000000003|31.816600000000001|174000|636080|50|1995-08-01||0||1995-09|2022-06|0|
140220|2|BENE AYISH -NETA|בני עי"ש -נטע|34.759399999999999|31.790800000000001|177300|633200|70|1959-09-01|1964-05-31|0||1959-09|1964-05|0|
140249|2|HAZOR ASHDOD|חצור אשדוד|34.717199999999998|31.770399999999999|173451|631528|50|1975-09-01||0||1975-09|2022-06|0|
140250|2|HAZOR ASHDOD|חצור אשדוד|34.717199999999998|31.770399999999999|173290|630960|50|1948-09-01|1975-06-01|0||1948-09|1975-05|0|
140251|2|HAZOR ASHDOD SCHOOL|חצור אשדוד בי"ס|34.720399999999998|31.770800000000001|173600|631000|50|1960-09-01|1989-05-31|0||1960-09|1989-05|0|
140300|2|REVADIM|רבדים|34.816000000000003|31.771999999999998|182650|631100|90|1949-09-01||0||1949-09|2022-06|0|
140400|2|BERURIM|ברורים|34.779299999999999|31.7681|179180|630680|60|1951-09-01|1996-07-31|0||1951-09|1996-05|0|
140450|2|ASHDID - ISDUD|אשדוד - איסדוד|34.660400000000003|31.755199999999999|167900|629300|30|1940-09-01|1948-06-01|0||1940-09|1948-05|0|
140470|2|TALME YEHI'EL|תלמי יחיאל|34.7669|31.756599999999999|178000|629400|50|1963-09-01|1965-06-01|0||1963-09|1965-05|0|
140500|2|RE'EM JUNCTION -  MASMIA|צומת ראם - מסמיה|34.7849|31.7575|179700|629500|60|1937-09-01|1947-06-01|0||1937-09|1947-05|0|
140550|2|RE'EM JUNCTION -  MASHMIA SHALOM|צומת ראם - משמיע שלום|34.7849|31.7575|179700|629500|60|1956-09-01|1958-06-01|0||1956-09|1958-05|0|
140600|2|EMUNIM|אמונים|34.6738|31.744199999999999|169170|628070|30|1951-09-01|1953-06-01|0||1951-09|1953-05|0|
140620|2|KEFAR HA RIF|כפר הריף|34.792299999999997|31.746700000000001|180400|628300|70|1961-09-01|1969-11-01|0||1961-09|1969-10|0|
140650|2|HARUVIT|חרובית|34.856699999999996|31.744199999999999|186500|628000|130|1957-09-01|1960-06-01|0||1957-09|1960-05|0|
140670|2|TIROSH|תירוש|34.888399999999997|31.748799999999999|189500|628500|160|1960-09-01|1962-06-01|0||1960-09|1962-05|0|
140700|2|NIZZANIM CHILD. VILLAGE|ניצנים כפר הנוער|34.629800000000003|31.739799999999999|165000|627600|35|1953-09-01|1990-05-31|0||1953-09|1990-05|0|
140702|2|SHIKMIM FIELD SCHOOL|שקמים בי"ס שדה|34.628700000000002|31.737500000000001|164890|627350|40|1990-09-01|1998-08-31|0||1990-09|1998-05|0|
140720|2|YINNON|ינון|34.786700000000003|31.742000000000001|179870|627780|70|1970-10-01|1985-01-01|0||1970-10|1984-12|0|
140800|2|BE'ER TOVIYYA|באר טוביה|34.726300000000002|31.732099999999999|174140|626710|55|1933-09-01|2005-10-31|0||1933-09|2005-10|0|
140801|2|BE'ER TOVIYYA|באר טוביה|34.726199999999999|31.739899999999999|174140|627570|60|2005-11-01||0||2005-11|2022-06|0|
140818|2|OROT|אורות|34.738799999999998|31.746700000000001|175340|628330|55|2016-11-01||0||2016-11|2022-06|0|
140819|2|OROT|אורות|34.737400000000001|31.744499999999999|175210|628080|55|1980-09-01|2016-10-31|0||1980-09|2016-10|0|
140820|2|OROT|אורות|34.737499999999997|31.740200000000002|175200|627600|50|1956-03-01|1980-06-01|0||1956-03|1980-05|0|
140850|2|KEFAR MENAHEM|כפר מנחם|34.835500000000003|31.7315|184490|626600|125|1940-09-01|1977-05-31|0||1940-09|1977-05|0|
140851|2|KEFAR MENAHEM|כפר מנחם|34.835700000000003|31.7315|184500|626600|125|1977-09-01|2005-11-30|0||1977-09|2005-11|0|
140852|2|KEFAR MENAHEM|כפר מנחם|34.835900000000002|31.734100000000002|184530|626900|117|2005-12-01||0||2005-12|2022-06|0|
140855|2|NIZZAN|ניצן|34.634799999999998|31.7319|165470|626720|30|2008-12-01||1||2008-12|2022-06|0|
140900|2|NIZZANIM KIBBUZ|ניצנים קבוץ|34.635199999999998|31.7193|165500|625330|30|1944-09-01||0||1944-09|2022-06|0|
140950|2|KEFAR WARBURG|כפר ורבורג|34.728099999999998|31.7225|174320|625650|55|1948-08-01||0||1948-09|2022-06|0|
141000|2|ESHKOLOT FARM|אשכולות חווה|34.649000000000001|31.713699999999999|166800|624700|45|1954-09-01|1989-07-31|2||1954-09|1989-05|0|
141050|2|AVIGEDOR|אביגדור|34.744|31.7105|175800|624300|60|1952-09-01|1990-07-31|0||1952-09|1990-05|0|
141100|2|TIMMORIM|תימורים|34.758699999999997|31.715900000000001|177200|624900|80|1954-09-01|1988-08-01|0||1954-09|1988-05|0|
141101|2|TIMMORIM|תימורים|34.758699999999997|31.715900000000001|177200|624900|80|1988-09-01|1994-07-31|0||1988-09|1994-05|0|
141102|2|TIMMORIM|תימורים|34.762599999999999|31.7164|177570|624950|80|1994-08-01||0||1994-09|2022-06|0|
141150|2|MASSU'OT YIZHAQ|משואות יצחק|34.687800000000003|31.701699999999999|170470|623350|70|1949-09-01||0||1949-09|2022-06|0|
141200|2|TEL TSAFIT - TEL ESSAFFI|תל צפית - תל א-צפי|34.846299999999999|31.703600000000002|185500|623500|150|1947-09-01|1948-06-01|0||1947-09|1948-05|0|
141250|2|QEDMA|קדמה|34.7746|31.700700000000001|178700|623200|100|1946-09-01|1964-05-31|0||1946-09|1964-05|0|
141255|2|QEDMA|קדמה|34.7774|31.7014|178970|623280|100|1994-09-01||0||1994-09|2022-06|0|
141300|2|ASHQELON - HAMAMA VILLAGE|אשקלון - כפר חממה|34.598500000000001|31.6936|162000|622500|30|1955-09-01|1980-01-01|0||1955-09|1979-12|0|
141350|2|EN ZURIM|עין צורים|34.718299999999999|31.696999999999999|173390|622820|50|1950-09-01||0||1950-09|2022-06|0|
141397|2|SHAFIR|שפיר|34.728200000000001|31.699200000000001|174300|623050|55|2006-09-01|2007-12-31|0||2006-09|2007-12|0|
